post_id,total_reactions,top_reactions
659513191270167,11,"Like,Haha"
659512737936879,16,Like
659512344603585,94,"Haha,Like,Love"
659511961270290,25,"Like,Love"
659511581270328,21,"Haha,Like,Love"
659510811270405,41,"Like,Haha,Care"
659510291270457,3,Like
659509447937208,10,"Like,Haha"
659509054603914,7,"Like,Haha"
659508687937284,13,"Like,Haha"
659507924604027,41,"Haha,Like,Wow"
659270367961116,13,"Like,Love"
659270007961152,20,"Like,Love,Wow"
659269594627860,292,"Like,Haha,Love"
659269194627900,15,"Like,Care"
659268784627941,23,"Angry,Haha,Love"
659268431294643,1,Like
659268071294679,30,"Haha,Like,Angry"
659267664628053,65,"Like,Angry,Love"
659267291294757,11,"Like,Haha,Angry"
659266821294804,91,"Like,Haha"
659265574628262,26,"Like,Haha"
659264757961677,161,"Like,Haha,Sad"
658914571330029,350,"Like,Haha,Love"
658913741330112,11,"Like,Haha,Sad"
658883214666498,574,"Haha,Like,Love"
658880504666769,25,"Like,Haha"
657189028169250,54,"Like,Haha,Love"
657184814836338,26,"Like,Haha,Love"
656602871561199,14,Like
656551958232957,23,"Like,Haha,Love"
656551081566378,9,"Like,Love"
656550128233140,95,"Like,Haha,Care"
656440861577400,252,"Like,Haha,Love"
656423451579141,82,"Like,Haha,Love"
656422521579234,11,"Like,Wow"
656422154912604,32,"Like,Haha,Love"
656421701579316,61,"Like,Haha,Love"
656418244912995,19,"Haha,Like,Care"
656104394944380,122,"Like,Haha,Love"
655776381643848,12,Like
655775151643971,40,"Like,Love,Haha"
655771774977642,26,"Like,Haha"
655563071665179,30,"Haha,Like"
655562628331890,38,"Like,Haha"
655351598352993,37,"Like,Haha"
654859951735491,74,"Like,Sad,Haha"
654859201735566,119,"Like,Haha,Sad"
654825111738975,12,"Like,Love"
654684478419705,31,"Like,Love"
654683451753141,28,"Like,Haha,Love"
654401385114681,411,"Like,Love,Care"
654221001799386,84,"Like,Love,Haha"
654202238467929,29,"Like,Angry,Haha"
654200861801400,50,"Like,Haha"
654200531801433,32,"Like,Haha,Wow"
653673601854126,229,"Like,Love,Wow"
653619385192881,150,"Like,Haha,Love"
653616575193162,14,"Like,Haha"
653616145193205,13,"Like,Haha,Love"
653417835213036,43,"Like,Haha,Sad"
653417205213099,138,"Like,Care,Haha"
653414085213411,48,"Like,Haha"
653413085213511,12,Like
653175145237305,324,"Like,Haha,Love"
653173458570807,87,"Like,Haha"
652855878602565,35,"Like,Haha,Love"
652480305306789,63,"Like,Haha"
652477738640379,47,"Like,Sad"
652326358655517,20,"Like,Haha"
652324661989020,41,"Like,Haha,Love"
651943338693819,29,"Like,Haha"
651942488693904,40,"Haha,Like,Wow"
651936712027815,84,"Like,Haha,Sad"
651550462066440,192,"Like,Haha,Love"
651149708773182,345,"Like,Haha"
650543678833785,28,"Like,Wow,Love"
650352342186252,22,"Like,Love"
650269468861206,12,"Like,Haha,Love"
650263598861793,28,"Like,Angry,Love"
649628782258608,9,"Like,Haha"
649578608930292,60,"Like,Haha,Love"
649575935597226,41,"Like,Haha,Sad"
649247002296786,212,"Like,Haha,Love"
649050442316442,8,Like
649017562319730,2,"Like,Haha"
649013028986850,365,"Like,Haha,Love"
648922692329217,174,"Like,Haha,Love"
648652435689576,37,"Like,Haha,Love"
648585129029640,8,"Like,Love,Care"
648583415696478,61,"Like,Haha,Care"
648579042363582,22,"Like,Haha,Love"
648422359045917,9,"Like,Haha"
648420709046082,83,"Sad,Like,Care"
648418105713009,7,"Like,Sad"
647516805803139,69,Like
647513179136835,35,"Like,Love"
647344369153716,47,"Like,Haha,Love"
647300729158080,140,"Like,Haha,Love"
647252445829575,64,"Like,Haha,Love"
647152885839531,562,"Like,Love,Care"
647145385840281,64,"Like,Haha,Love"
646844639203689,76,"Like,Angry,Haha"
646804779207675,35,"Like,Haha,Love"
646619782559508,113,"Like,Sad,Haha"
646171965937623,49,"Like,Love"
646169549271198,40,"Like,Haha,Sad"
645346642686822,11,"Like,Haha,Sad"
645345199353633,71,"Like,Love,Haha"
644966859391467,174,"Like,Haha,Love"
644964086058411,29,"Like,Haha,Angry"
644935139394639,14,"Like,Love"
644934662728020,528,"Like,Haha,Love"
644128732808613,25,"Like,Sad"
644128049475348,45,"Like,Haha,Sad"
644074402814046,15,"Like,Haha"
644073816147438,53,"Like,Haha"
643830216171798,33,"Like,Haha,Wow"
643828319505321,16,"Like,Haha,Care"
643792586175561,45,"Like,Haha"
643772432844243,25,"Like,Haha,Angry"
643772166177603,19,"Like,Haha"
643733976181422,29,"Like,Haha"
643567002864786,43,"Like,Haha,Love"
643566876198132,19,"Like,Sad,Love"
643489276205892,213,"Like,Haha,Love"
643488056206014,1,Like
643410516213768,36,"Like,Angry,Care"
642807499607403,51,"Like,Haha,Love"
642806922940794,21,"Angry,Like,Love"
642806712940815,423,"Like,Love,Care"
642806002940886,61,"Like,Haha,Love"
642735106281309,21,"Like,Love,Care"
642500909638062,10,"Like,Love,Haha"
642500342971452,9,"Like,Love,Care"
642500246304795,14,"Like,Haha,Love"
642499526304867,11,"Like,Love,Care"
642108936343926,26,"Like,Haha,Wow"
642108829677270,157,"Like,Haha,Sad"
642080246346795,195,"Like,Love,Care"
642079153013571,12,Like
642078909680262,18,"Angry,Like,Love"
641914723030014,126,"Like,Haha,Love"
641720689716084,77,"Like,Love,Haha"
641655333055953,67,"Like,Haha,Wow"
641654673056019,49,"Like,Haha,Love"
641654233056063,1,Like
641645016390318,10,"Like,Love,Haha"
641643129723840,11,"Like,Haha"
641160639772089,9,"Like,Care,Love"
641160369772116,28,"Like,Sad"
641159953105491,66,"Like,Love,Care"
641159773105509,84,"Like,Haha,Love"
640936106461209,6,Like
640935483127938,13,"Like,Haha,Love"
640935103127976,6,Like
640934773128009,15,"Like,Haha"
640934206461399,10,"Like,Haha"
640737499814403,4,"Like,Haha"
640736803147806,8,"Like,Angry,Love"
640736469814506,13,"Like,Love,Care"
640558973165589,2,Like
640502429837910,85,"Like,Haha,Love"
640484203173066,19,"Like,Angry,Love"
640483493173137,19,"Like,Haha,Angry"
640400793181407,22,"Like,Haha,Love"
640400283181458,9,"Like,Love,Care"
640400179848135,119,"Like,Haha,Love"
640334323188054,12,"Like,Angry,Love"
640334009854752,28,"Like,Angry,Love"
640333423188144,15,"Like,Angry,Love"
640333103188176,423,"Like,Haha,Love"
640332799854873,37,"Like,Love,Haha"
640232673198219,59,"Like,Haha,Love"
640218319866321,25,"Like,Love,Haha"
640217996533020,11,"Like,Haha,Wow"
640217833199703,198,"Like,Haha,Sad"
640107319877421,25,"Like,Angry,Love"
640106616544158,19,"Like,Love,Angry"
640105969877556,12,"Like,Angry,Love"
640105549877598,10,"Like,Love,Wow"
639972233224263,252,"Like,Haha,Love"
639971043224382,18,"Like,Angry,Love"
639970123224474,14,"Sad,Like,Wow"
639819233239563,42,"Like,Love,Angry"
639818459906307,33,"Like,Haha"
639814473240039,12,"Like,Angry,Love"
639376459950507,70,"Like,Angry,Love"
639260283295458,12,Like
639260153295471,15,"Like,Haha"
639198889968264,39,"Angry,Like,Love"
639198593301627,53,"Like,Sad,Haha"
639121869975966,31,"Like,Haha"
639093126645507,46,"Like,Haha,Care"
639092986645521,25,"Like,Haha,Care"
639083286646491,224,"Like,Love,Care"
639005013320985,113,"Like,Haha,Love"
639004919987661,7,"Like,Love,Haha"
638907569997396,11,"Like,Haha,Sad"
638907463330740,32,"Like,Haha"
638339556720864,26,Like
638338870054266,36,"Like,Haha,Love"
638338456720974,3,"Like,Love"
638246236730196,26,"Like,Haha,Love"
637929613428525,88,"Like,Haha,Sad"
637905736764246,59,"Haha,Like,Sad"
637860960102057,30,"Haha,Like,Wow"
637687160119437,73,"Like,Haha,Angry"
637686403452846,5,"Like,Care"
637418150146338,18,"Like,Love"
637416306813189,6,Like
637415833479903,7,"Like,Haha,Sad"
637330603488426,8,"Like,Love"
637239166830903,198,"Like,Love,Care"
637151023506384,5,Like
636656113555875,21,"Like,Haha"
636655973555889,20,"Like,Sad"
636628853558601,88,"Like,Haha,Care"
636624726892347,5,Like
636622136892606,45,"Like,Love"
636619293559557,22,"Like,Love"
636618783559608,15,Like
635551123666374,3,Like
635519340336219,87,"Like,Sad,Angry"
635518827002937,29,"Like,Love,Haha"
635517550336398,17,"Like,Love"
635514550336698,3,"Like,Love"
634986583722828,90,"Like,Haha,Love"
634966180391535,21,"Haha,Like,Love"
634934537061366,1,Like
634865053734981,13,Like
596924400862380,35,"Like,Love"
596924284195725,180,"Like,Haha,Sad"
596924067529080,134,"Like,Haha,Love"
596898744198279,91,"Like,Haha,Love"
596897884198365,427,"Like,Haha,Sad"
596897757531711,78,"Like,Haha"
596895200865300,189,"Like,Haha,Angry"
596894420865378,699,"Like,Haha,Sad"
596893720865448,71,"Like,Haha"
596893504198803,52,"Like,Haha"
596893020865518,75,"Angry,Like,Sad"
596892440865576,134,"Like,Haha"
596304950924325,564,"Like,Haha,Love"
596302104257943,206,"Like,Haha,Sad"
596299767591510,151,"Like,Haha,Sad"
596298437591643,51,Like
596297587591728,617,"Like,Sad,Haha"
596295544258599,109,"Like,Haha"
596294757592011,569,"Like,Sad,Haha"
596294530925367,733,"Like,Haha,Sad"
596293760925444,27,"Like,Haha"
596292714258882,93,"Like,Sad,Haha"
593537197867767,160,"Like,Haha,Love"
593536414534512,269,"Like,Sad,Haha"
593142591240561,104,"Like,Haha"
593139801240840,126,"Like,Haha,Sad"
592856324602521,248,"Like,Love,Haha"
592855697935917,263,"Like,Haha,Love"
592852564602897,103,"Like,Haha,Love"
592852504602903,75,"Like,Haha"
592852131269607,43,"Like,Haha"
592850964603057,242,"Like,Haha,Sad"
592849907936496,68,"Like,Love,Sad"
592849414603212,788,"Like,Love,Sad"
592849244603229,591,"Like,Haha,Love"
592849101269910,169,"Like,Sad,Haha"
592848077936679,222,"Like,Sad,Haha"
592847931270027,79,"Like,Haha,Sad"
590886051466215,165,"Like,Love,Sad"
590885348132952,258,"Like,Haha,Love"
590884618133025,253,"Like,Haha,Sad"
590884051466415,216,"Like,Haha,Love"
590883271466493,131,"Like,Haha,Love"
590883118133175,116,"Like,Haha"
590650688156418,133,"Like,Haha"
590650448156442,387,"Like,Haha,Sad"
590649031489917,69,"Like,Haha"
590630391491781,50,"Like,Haha"
590630261491794,78,"Like,Haha,Wow"
590235181531302,222,"Like,Haha,Wow"
590234588198028,197,"Like,Haha,Love"
590233664864787,68,"Like,Haha"
590225541532266,251,"Like,Haha,Love"
590224168199070,894,"Like,Haha,Love"
589056264982527,106,"Like,Haha,Love"
589055851649235,550,"Like,Love"
589054798316007,328,"Like,Haha,Love"
589054681649352,126,"Like,Haha,Sad"
589053338316153,117,"Like,Haha,Love"
589052651649555,257,"Like,Haha,Sad"
589049358316551,230,"Like,Haha,Love"
589048581649962,300,"Like,Haha,Love"
589040671650753,198,"Like,Haha,Love"
587463538475133,465,"Like,Haha,Love"
587460831808737,33,"Like,Haha,Love"
587000191854801,299,"Like,Haha,Love"
586999148521572,33,"Like,Love,Haha"
586998011855019,69,"Like,Haha,Love"
586995101855310,86,"Like,Haha,Love"
