post_id,total_reactions,top_reactions
2785314204913459,8,"Like,Love"
2785313014913578,0,
2785312301580316,11,"Like,Haha,Love"
2785311984913681,0,
2785311178247095,0,
2785310798247133,1,Like
2785310044913875,56,"Like,Haha,Love"
2785308884913991,8,"Like,Wow,Love"
2785306964914183,5,"Like,Haha"
2785306408247572,17,"Like,Haha"
2785304158247797,2,"Like,Haha"
2785301911581355,0,
2785301571581389,0,
2785300238248189,3,"Like,Haha"
2785299788248234,3,Like
2785299128248300,2,Like
2785298708248342,37,"Like,Haha,Love"
2785297008248512,5,Like
2785296648248548,3,Like
2785296398248573,0,
2785296214915258,2,Sad
2785295098248703,20,"Like,Haha,Love"
2785294501582096,0,
2785293451582201,88,"Like,Sad,Love"
2785285498249663,0,
2785280948250118,2,"Like,Sad"
2785276918250521,5,"Like,Love"
2785275321584014,10,Like
2785273194917560,0,
2785270334917846,2,Like
2659334940844720,375,"Like,Love,Haha"
2659333820844832,13,"Like,Haha,Sad"
2659327544178793,71,"Like,Haha,Wow"
2659326967512184,111,"Like,Haha"
2659325234179024,57,"Like,Haha,Love"
2659317920846422,3,"Haha,Like"
2631213643656850,70,"Like,Haha,Sad"
2631212753656939,97,"Like,Haha,Love"
2631211710323710,0,
2631210146990533,17,Like
2631205460324335,2,Like
2631203510324530,8,"Like,Haha"
2631200933658121,4,"Like,Sad"
2631198020325079,19,"Like,Love"
2631197763658438,6,"Like,Sad"
2631197560325125,59,"Like,Haha,Sad"
2631197263658488,344,"Like,Haha,Sad"
2631192313658983,35,"Like,Love,Wow"
2631189990325882,13,"Haha,Like,Love"
2631185503659664,25,"Like,Haha,Sad"
2631184490326432,24,"Like,Haha"
2631181206993427,71,"Like,Sad,Love"
2631179183660296,398,"Like,Love,Haha"
2631177336993814,17,"Like,Haha"
2631174056994142,0,
2631173366994211,494,"Like,Haha,Love"
2631170580327823,2,Like
2631168090328072,87,"Like,Sad,Haha"
2631167470328134,9,Like
2614145192030362,6,"Sad,Like"
2614138105364404,694,"Like,Haha,Wow"
2614137705364444,11,"Haha,Like"
2614134885364726,285,"Like,Haha,Love"
2614129555365259,94,Like
2614127112032170,56,"Like,Haha,Love"
2614124642032417,34,"Like,Haha,Love"
2614124258699122,237,"Like,Haha,Love"
2614123085365906,200,"Like,Haha,Love"
2614121085366106,94,"Sad,Like,Haha"
2614120942032787,9,"Like,Haha"
2614111255367089,4,Like
2614107318700816,7,"Like,Haha,Love"
2614102888701259,5,"Like,Haha"
2614101175368097,0,
2614100918701456,1,Haha
2614097975368417,14,"Like,Haha"
2614097635368451,3,Like
2614095638701984,0,
2614094665368748,11,Like
2614093678702180,0,
2614092298702318,3,Like
2614090262035855,8,Like
2614089632035918,3,"Like,Haha,Wow"
2614088962035985,7,Like
2614088038702744,2,Like
2614087742036107,8,"Like,Sad"
2614081668703381,6,Like
2614077522037129,1,Like
2614077112037170,0,
2614076052037276,3,"Like,Love"
2614075695370645,46,"Like,Haha,Sad"
2614074395370775,13,"Like,Haha"
2614071475371067,9,"Like,Haha,Sad"
2614069685371246,2,Like
2614069258704622,5,Like
2614068805371334,6,Like
2614067832038098,34,"Haha,Like,Wow"
2614064945371720,9,"Haha,Like"
2614063988705149,145,"Like,Sad,Haha"
2614055755372639,6,"Like,Haha"
2614054922039389,18,"Like,Haha"
2614052522039629,29,"Like,Haha,Love"
2614050378706510,0,
2614041815374033,0,
2604529649658583,22,"Like,Haha"
2604529429658605,56,Like
2604517772993104,7,"Like,Wow"
2604517612993120,27,"Like,Haha,Love"
2604517479659800,158,"Like,Love,Sad"
2604515876326627,199,"Like,Love,Haha"
2604514982993383,400,"Like,Haha,Sad"
2604514109660137,8,Like
2604513276326887,35,"Like,Love"
2604511439660404,136,"Like,Haha,Love"
2604510402993841,82,"Like,Love,Wow"
2604509929660555,24,"Like,Haha"
2604508869660661,67,"Like,Love,Haha"
2604508386327376,0,
2604508066327408,2,"Like,Haha"
2604506459660902,43,"Like,Haha,Love"
2604505532994328,733,"Like,Haha,Love"
2601795173265364,148,"Like,Love,Wow"
2601795026598712,11,"Like,Haha"
2601794983265383,25,"Like,Sad"
2601791519932396,5,Like
2601791456599069,2,"Like,Wow"
2601787783266103,106,"Like,Haha,Wow"
2601787743266107,30,"Like,Sad"
2601787546599460,4,"Like,Love"
2601778166600398,313,"Like,Angry,Sad"
2601774483267433,1,Like
2601772939934254,3,Like
2601772909934257,13,"Like,Haha"
2601772853267596,21,"Like,Haha"
2601772809934267,14,"Sad,Like"
2601769339934614,4,Like
2601769266601288,61,"Like,Sad"
2601769136601301,143,"Like,Sad,Love"
2601768739934674,52,"Sad,Like,Angry"
2601768616601353,551,"Like,Haha,Sad"
